,Year,Month,Net generation other renewables (total)  (thousand megawatthours),Average retail price of electricity (cents per KWH),Retail sales of electricity (million kilowatthours),Revenue from retail sales of electricity total(million dollars),Revenue from retail sales of electricity residential (million dollars),Total consumption coal (thousand tons),Total consumption petroleum liquid (thousand barrels),Total consumption  natural gas (thousand Mcf),unqid,kt_avg,T2M_avg,WS10M_avg,State,kt_max,T2M_max,WS10M_max,kt_min,T2M_min,WS10M_min,"for wind , Power = 1.93 * V^3 * R^2 * Cp , in watts","for solar , 1367 * kt * r ^ 2 * efficiency",total_renewable_policy_count,Wind_policy_count,Solar_photovoltaic_policy_count
4643,2006,3,40.4279,7.93,436.62826,81.98479,34.62232,1054.55913,2.33683,12.08921,2006_3_Montana,0.496817618,3.720707196,4.173815136,Montana,0.81,16.34,10.03,0.11,0,1.13,,,48,13,14
4644,2006,2,55.51104,8.34,386.23249,83.07355,32.22334,946.12612,1.35663,7.74091,2006_2_Montana,0.489773352,6.434086538,4.558035714,Montana,0.81,27.64,10.65,0.17,0.01,0.94,,,48,13,14
4645,2006,1,54.61014,7.7,478.3403,88.64672,36.80893,979.32138,3.07338,6.66566,2006_1_Montana,0.442890819,2.588647643,4.73369727,Montana,0.74,14.98,11.94,0.09,0,1.18,,,48,13,14
4646,2005,12,6.09385,7.92,454.45911,87.49303,36.01384,1050.60054,0.86768,14.85458,2005_12_Montana,0.451215881,9.298653846,4.570334988,Montana,0.73,27.49,10.45,0.21,0,0.89,,,48,13,14
4647,2005,11,5.81406,8.4,327.39955,76.70053,27.49559,986.25708,1.45767,12.08556,2005_11_Montana,0.480596154,3.690512821,4.569673077,Montana,0.75,18.29,9.91,0.18,0,1.12,,,48,13,14
4648,2005,10,5.65338,8.33,298.15953,73.12913,24.85033,962.25859,3.43796,13.74945,2005_10_Montana,0.487977667,5.649820099,3.4716067,Montana,0.79,19.49,7.26,0.1,0,0.7,,,48,13,14
4649,2005,9,6.11966,8.63,298.57164,75.45338,25.76229,992.93179,2.70069,19.45053,2005_9_Montana,0.550089744,12.43561538,3.387352564,Montana,0.79,25.23,7.97,0.12,1.82,0.9,,,48,13,14
4650,2005,8,6.74106,8.52,361.29802,84.06181,30.79731,937.88446,3.81381,31.78955,2005_8_Montana,0.599112903,17.23562035,3.232090571,Montana,0.81,28.05,8.08,0.16,5.91,0.87,,,48,13,14
4651,2005,7,6.54864,8.54,341.36387,78.11937,29.15033,1073.11111,0.86844,31.7413,2005_7_Montana,0.635645161,20.65281017,3.58575062,Montana,0.81,30.88,8.45,0.15,10.54,1.09,,,48,13,14
4652,2005,6,5.82035,8.5,296.47271,70.27126,25.18592,893.66287,4.2869,24.16701,2005_6_Montana,0.480737179,14.67347436,3.481525641,Montana,0.8,26.04,7.65,0.09,4.44,0.64,,,48,13,14
4653,2005,5,5.84945,8.4,284.64834,67.85178,23.91679,908.38022,2.05133,12.95553,2005_5_Montana,0.5132134,10.38925558,3.839671216,Montana,0.82,21.15,8.76,0.11,0.03,0.95,,,48,13,14
4654,2005,4,5.36751,7.98,325.45146,67.50439,25.97991,946.87144,2.88406,13.83853,2005_4_Montana,0.520012821,6.270858974,4.273782051,Montana,0.81,17.65,10.38,0.09,0,1.03,,,48,13,14
4655,2005,3,6.08362,7.74,357.77075,70.92217,27.69039,866.04163,4.75415,14.42891,2005_3_Montana,0.513176179,3.333691067,4.3958933,Montana,0.82,13.82,9.6,0.17,0,0.67,,,48,13,14
4656,2005,2,5.60809,7.54,386.2353,72.45518,29.13387,925.09759,2.2359,10.61685,2005_2_Montana,0.573131868,4.60029533,3.569677198,Montana,0.79,23.78,8.79,0.21,0,0.47,,,48,13,14
4657,2005,1,5.91204,7.37,489.61772,81.57697,36.08344,1044.40268,2.60244,13.08019,2005_1_Montana,0.494882134,10.7708871,3.99058933,Montana,0.76,34.71,8.69,0.15,0,0.77,,,48,13,14
4658,2004,12,5.20384,7.72,421.67042,76.43673,32.53758,1043.45617,3.17046,16.24491,2004_12_Montana,0.455700993,5.461011166,4.947524814,Montana,0.74,25.56,11.37,0.16,0,1.34,,,48,13,14
4659,2004,11,5.20384,7.94,326.81359,67.69912,25.93481,1042.47522,2.14023,16.24491,2004_11_Montana,0.503884615,2.993576923,4.28849359,Montana,0.76,13.82,9.35,0.16,0,1.11,,,48,13,14
4660,2004,10,5.20384,8.09,292.96096,66.53449,23.70361,1058.84221,2.65469,16.24491,2004_10_Montana,0.50412531,5.878318859,3.568666253,Montana,0.78,17.71,8.23,0.07,0.01,0.67,,,48,13,14
4661,2004,9,5.20384,8.44,286.41142,68.40754,24.1757,935.24947,4.471,16.24491,2004_9_Montana,0.52475641,12.09288462,3.263467949,Montana,0.8,26.31,6.64,0.13,1.05,0.88,,,48,13,14
4662,2004,8,5.20384,8.33,326.39626,75.95696,27.18926,965.20953,4.03016,16.24491,2004_8_Montana,0.551476427,16.9624938,3.297673697,Montana,0.81,25.57,7.18,0.14,7.37,0.75,,,48,13,14
4663,2004,7,5.20384,8.38,315.14044,72.86864,26.39372,936.10166,4.93513,16.24491,2004_7_Montana,0.591836228,19.505,3.201861042,Montana,0.8,29.6,7.31,0.17,9.63,1.02,,,48,13,14
4664,2004,6,5.20384,8.34,284.87754,66.34598,23.76729,761.67695,12.00448,16.24491,2004_6_Montana,0.519647436,14.90949359,3.612371795,Montana,0.78,25.99,7.81,0.11,6.13,0.61,,,48,13,14
4665,2004,5,5.20384,8.06,275.14242,62.57829,22.18472,693.10659,4.19448,16.24491,2004_5_Montana,0.463188586,10.11948511,3.925657568,Montana,0.79,20.71,9.5,0.1,0.01,0.64,,,48,13,14
4666,2004,4,5.20384,7.79,298.26249,62.44074,23.22285,782.7351,0.83912,16.24491,2004_4_Montana,0.564692308,7.394403846,3.697891026,Montana,0.81,20.56,8.48,0.18,0,0.91,,,48,13,14
4667,2004,3,5.20384,7.66,363.57887,68.42391,27.86541,1089.14568,1.04371,16.24491,2004_3_Montana,0.527617866,4.115576923,4.759205955,Montana,0.81,15.32,10.5,0.22,0,1.04,,,48,13,14
4668,2004,2,5.20384,7.14,393.69628,66.864,28.11585,973.53606,1.78466,16.24491,2004_2_Montana,0.5091313,7.22994695,3.559496021,Montana,0.79,29.7,11.18,0.18,0,0.6,,,48,13,14
4669,2004,1,5.20384,7.15,467.81031,75.02162,33.4552,1040.34837,1.45887,16.24491,2004_1_Montana,0.438194789,10.9653598,3.989199752,Montana,0.73,38.51,9.43,0.03,0.01,1.02,,,48,13,14
4670,2003,12,6.249,7.31,445.11657,75.33598,32.53283,1040.69,0.051,34.029,2003_12_Montana,0.445769231,5.60044665,4.095645161,Montana,0.71,19.62,9.68,0.14,0.01,0.64,,,48,13,14
4671,2003,11,6.509,7.6,333.09421,65.54088,25.3143,951.6,2.561,11.464,2003_11_Montana,0.475916667,5.902378205,4.227467949,Montana,0.78,22.41,9.74,0.13,0,0.99,,,48,13,14
4672,2003,10,6.494,8.01,270.41326,62.3266,21.65415,1013.22,3.594,14.699,2003_10_Montana,0.51266129,8.93501861,4.055924318,Montana,0.8,18.83,9.16,0.12,0.01,0.72,,,48,13,14
4673,2003,9,3.532,8.25,296.003,67.42442,24.40997,989.914,2.845,11.355,2003_9_Montana,0.546320513,12.30492308,3.567448718,Montana,0.79,28.13,7.89,0.14,0.03,0.79,,,48,13,14
4674,2003,8,6.137,8.3,374.38507,79.24558,31.08596,998.849,1.008,62.549,2003_8_Montana,0.594782878,20.85705955,3.170099256,Montana,0.78,30.6,6.88,0.17,10.37,0.73,,,48,13,14
4675,2003,7,5.992,8.03,341.08934,72.4672,27.39795,992.059,4.53,25.848,2003_7_Montana,0.66116005,22.06121588,3.375372208,Montana,0.81,30.93,7.33,0.15,11.25,0.93,,,48,13,14
4676,2003,6,6.114,7.79,272.75046,58.1702,21.24865,862.807,0.444,37.379,2003_6_Montana,0.545448718,15.71019872,3.582897436,Montana,0.8,27.27,8.16,0.15,4.39,0.86,,,48,13,14
4677,2003,5,6.256,7.5,287.44685,56.8697,21.56155,787.212,3.568,10.859,2003_5_Montana,0.500539702,10.87278536,3.625310174,Montana,0.81,25.16,8.39,0.11,0,0.81,,,48,13,14
4678,2003,4,5.798,7.31,312.59425,57.84018,22.85925,590.907,2.329,2.259,2003_4_Montana,0.496192308,7.114275641,3.448224359,Montana,0.8,16.83,8.38,0.1,0.01,0.93,,,48,13,14
4679,2003,3,6.124,7.07,382.15177,63.01504,27.03536,917.249,1.356,21.007,2003_3_Montana,0.464646402,6.364032258,4.035626551,Montana,0.81,31.63,9.01,0.12,0.01,0.9,,,48,13,14
4680,2003,2,5.832,7.04,374.8975,62.35045,26.39983,929.006,1.902,20.414,2003_2_Montana,0.498317308,8.134361264,3.526696429,Montana,0.78,28.75,8.98,0.2,0,0.87,,,48,13,14
4681,2003,1,6.131,6.93,430.20771,66.62576,29.8342,958.152,3.672,6.735,2003_1_Montana,0.468182382,7.720545906,4.322859801,Montana,0.75,30.68,11.13,0.12,0,0.89,,,48,13,14
4682,2002,12,5.813,7.09,419.84923,69.22691,29.76545,725.24,0.29,3.714,2002_12_Montana,0.481370968,5.305192308,4.08516129,Montana,0.75,19.2,10.58,0.17,0,0.61,,,48,13,14
4683,2002,11,6.049,7.25,330.5285,59.74065,23.9534,865.89,1.979,1.038,2002_11_Montana,0.493051282,3.457826923,4.535461538,Montana,0.77,16.56,10.34,0.15,0,0.72,,,48,13,14
4684,2002,10,6.043,7.63,285.68492,59.16077,21.79137,891.799,1.586,1.123,2002_10_Montana,0.510700993,4.893908189,3.271687345,Montana,0.78,17.79,6.56,0.14,0.02,0.7,,,48,13,14
4685,2002,9,3.744,7.86,273.76701,59.5301,21.51374,896.001,2.624,10.285,2002_9_Montana,0.555179487,12.18976282,3.423179487,Montana,0.8,23.05,8.29,0.1,1.67,1.06,,,48,13,14
4686,2002,8,5.749,7.88,312.45543,65.04295,24.61318,1102.983,8.359,19.652,2002_8_Montana,0.558455335,15.64323201,3.160353598,Montana,0.8,22.92,7.49,0.13,7.01,0.62,,,48,13,14
4687,2002,7,4.828,7.68,347.50543,65.21121,26.67991,574.435,2.16,29.424,2002_7_Montana,0.609993797,20.2096464,3.2441067,Montana,0.81,31.44,7.18,0.19,8.94,0.84,,,48,13,14
4688,2002,6,5.838,7.35,286.24081,56.51473,21.03362,445.125,1.306,34.672,2002_6_Montana,0.517826923,15.44898077,3.550762821,Montana,0.79,27.52,8.27,0.06,0.85,0.67,,,48,13,14
4689,2002,5,5.094,7.08,284.39987,54.2294,20.12866,756.957,2.203,11.611,2002_5_Montana,0.504460298,9.389181141,4.018194789,Montana,0.8,22.47,9.58,0.08,0.01,0.79,,,48,13,14
4690,2002,4,4.987,6.88,322.38593,54.82807,22.19061,933.853,0.315,1.088,2002_4_Montana,0.502788462,4.430673077,3.8615,Montana,0.81,16,8.81,0.15,0.01,1.14,,,48,13,14
4691,2002,3,4.81,6.74,385.312,60.5601,25.95312,1011.549,0.802,0.688,2002_3_Montana,0.483368486,7.906073201,4.014807692,Montana,0.79,27.96,10.45,0.18,0,0.99,,,48,13,14
4692,2002,2,4.976,6.93,353.91157,60.1281,24.52205,823.124,1.825,0.952,2002_2_Montana,0.517232143,5.795467033,4.727754121,Montana,0.79,23.26,10.76,0.17,0,0.94,,,48,13,14
4693,2002,1,5.538,6.83,428.62329,67.486,29.25888,719.455,2.119,1.646,2002_1_Montana,0.46896402,7.558021092,4.5466067,Montana,0.76,29.78,9.83,0.19,0,0.8,,,48,13,14
4694,2001,12,5.081,6.95,369.8911,61.97589,25.71586,961.321,0.124,1.513,2001_12_Montana,0.512506203,7.391557072,4.215093052,Montana,0.73,22.22,9.28,0.2,0,0.5,,,48,13,14
4695,2001,11,4.668,7.1,300.06169,55.76372,21.29824,1004.165,0.095,2.101,2001_11_Montana,0.502237179,4.323455128,3.881057692,Montana,0.78,16.7,9.29,0.16,0.01,0.66,,,48,13,14
4696,2001,10,3.644,7.27,264.26788,54.25197,19.1998,1019,0.095,2.865,2001_10_Montana,0.516532258,5.337090571,4.186153846,Montana,0.79,17.6,9.15,0.21,0,0.9,,,48,13,14
4697,2001,9,5.149,7.28,286.38318,57.92143,20.83658,962.249,0.093,4.706,2001_9_Montana,0.591474359,13.62340385,3.250378205,Montana,0.78,25.63,7.67,0.13,3.75,0.88,,,48,13,14
4698,2001,8,5.924,7.35,321.49146,63.11647,23.6195,1046.497,0.103,47.756,2001_8_Montana,0.638132754,20.22054591,3.018399504,Montana,0.79,28.78,6.95,0.27,10.15,0.78,,,48,13,14
4699,2001,7,6.369,7.32,320.37161,59.56054,23.45815,999.758,0.109,62.319,2001_7_Montana,0.577425558,18.91194789,2.964615385,Montana,0.8,29.02,8.24,0.12,9.04,0.56,,,48,13,14
4700,2001,6,5.947,7.2,274.10073,62.6911,19.74036,716.83,0.116,20.408,2001_6_Montana,0.515878205,14.98001923,3.530519231,Montana,0.8,27.44,8.29,0.09,1.25,0.87,,,48,13,14
4701,2001,5,6.143,6.94,266.18742,61.49421,18.46464,662.388,0.126,8.606,2001_5_Montana,0.585347395,12.73557072,4.537859801,Montana,0.81,25.14,9.39,0.13,0.01,1.46,,,48,13,14
4702,2001,4,5.835,6.31,309.58104,64.2468,19.54429,662.321,0.118,2.346,2001_4_Montana,0.502326923,5.421807692,3.814621795,Montana,0.8,23.7,8.62,0.15,0.01,0.69,,,48,13,14
4703,2001,3,5.777,6.35,358.4232,65.86107,22.76375,888.025,0.215,4.857,2001_3_Montana,0.532859801,2.594813896,3.852841191,Montana,0.81,10.53,8.78,0.17,0,0.99,,,48,13,14
4704,2001,2,5.776,6.46,374.37676,72.11128,24.1673,929.063,0.136,1.413,2001_2_Montana,0.520226648,9.672342033,3.181861264,Montana,0.81,25.37,8.16,0.21,0,0.75,,,48,13,14
4705,2001,1,5.112,6.44,441.08794,62.82552,28.42055,986.528,0.485,1.77,2001_1_Montana,0.513095533,6.872903226,4.230334988,Montana,0.76,18.65,10.94,0.17,0.01,0.69,,,48,13,14
4706,2017,7,224.85469,12,1071.31951,312.73415,128.58582,1384.713,null,1897.058,2017_7_Nebraska,0.610363818,26.07124825,3.879396914,Nebraska,0.75,32.51,7.64,0.09,20.71,1.42,,,44,9,9
4707,2017,6,353.4393,12.06,830.21028,260.7445,100.15477,1094.965,null,null,2017_6_Nebraska,0.632399336,22.52134783,4.581043478,Nebraska,0.77,30.99,9.15,0.18,15.03,1.87,,,44,9,9
4708,2017,5,455.14239,11.25,634.73946,201.11881,71.37995,778.803,null,null,2017_5_Nebraska,0.554221599,14.71795231,5.082412342,Nebraska,0.78,24.8,9.23,0.05,3.01,2.03,,,44,9,9
4709,2017,4,464.25027,10.69,657.20795,195.39021,70.23083,674.918,null,null,2017_4_Nebraska,0.513449275,10.24875362,5.599898551,Nebraska,0.78,20.05,10.59,0.04,0.42,1.64,,,44,9,9
4710,2017,3,515.04251,10.52,787.88447,216.26895,82.8873,937.645,null,null,2017_3_Nebraska,0.521879383,6.317223001,5.72197756,Nebraska,0.78,18.2,13.24,0.05,0.01,1.78,,,44,9,9
4711,2017,2,509.18911,9.96,817.47237,198.46478,81.41026,1029.507,null,null,2017_2_Nebraska,0.583400621,5.184192547,5.391723602,Nebraska,0.79,13.33,9.98,0.08,0.04,2.44,,,44,9,9
4712,2017,1,466.67475,9.28,1105.0131,224.47447,102.54579,1246.578,null,null,2017_1_Nebraska,0.488921459,4.755568022,5.043464236,Nebraska,0.73,19.67,10.03,0.04,0.01,1.35,,,44,9,9
4713,2016,12,542.70737,9.73,1001.14153,224.05794,97.3684,1261.097,null,195.872,2016_12_Nebraska,0.54056101,4.403534362,5.395862553,Nebraska,0.74,20.42,10.76,0.06,0.02,1.54,,,44,9,9
4714,2016,11,342.29774,10.73,610.95598,187.3735,65.57348,1044.136,null,674.448,2016_11_Nebraska,0.537523738,7.058318841,5.126985507,Nebraska,0.74,18.2,12.72,0.04,0.03,1.79,,,44,9,9
4715,2016,10,343.43889,10.8,646.66662,194.87392,69.81875,1155.006,null,469.026,2016_10_Nebraska,0.574684432,13.2956101,4.867868163,Nebraska,0.75,21.46,10.81,0.05,1.56,1.38,,,44,9,9
4716,2016,9,301.33138,12.34,752.67788,239.39347,92.88489,1135.101,1.755,290.8,2016_9_Nebraska,0.570550725,19.43105797,4.981855072,Nebraska,0.77,27.76,10.01,0.06,9.03,2.2,,,44,9,9
4717,2016,8,217.64043,12.02,970.43865,296.25875,116.62295,1365.864,2.744,1119.214,2016_8_Nebraska,0.577319776,23.55424965,4.175007013,Nebraska,0.75,31.85,9.09,0.13,14.99,1.52,,,44,9,9
4718,2016,7,224.30644,12.1,1052.9713,308.36149,127.45071,1297.883,2.485,1099.915,2016_7_Nebraska,0.580449275,25.13882609,4.299256662,Nebraska,0.76,33.43,8.95,0.06,15.9,1.53,,,44,9,9
4719,2016,6,268.78307,11.9,877.12878,264.73409,104.40694,1083.208,1.723,1389.432,2016_6_Nebraska,0.666652174,24.18208696,4.545869565,Nebraska,0.78,30.02,7.8,0.19,15.21,1.98,,,44,9,9
4720,2016,5,271.69707,11.05,598.63564,191.90904,66.12968,848.677,null,318.249,2016_5_Nebraska,0.558194016,14.92370266,4.870757363,Nebraska,0.77,23.19,10.92,0.07,4.37,1.72,,,44,9,9
4721,2016,4,394.4659,10.65,616.1346,183.32619,65.63195,693.915,1.711,463.492,2016_4_Nebraska,0.516492754,10.20173913,6.353724638,Nebraska,0.78,20.11,11.56,0.06,0.06,1.79,,,44,9,9
4722,2016,3,352.19763,10.31,729.79454,205.45316,75.23769,814.437,null,149.882,2016_3_Nebraska,0.574106592,6.977447405,5.876297335,Nebraska,0.8,16.8,14.2,0.08,0.03,2.17,,,44,9,9
4723,2016,2,316.43587,9.65,874.20039,202.42593,84.362,1006.681,1.095,101.235,2016_2_Nebraska,0.569471514,3.995877061,6.112578711,Nebraska,0.79,11.66,13.65,0.07,0,2.01,,,44,9,9
4724,2016,1,317.86396,9.26,1039.65621,215.696,96.26739,1334.768,0.62,86.54,2016_1_Nebraska,0.466718093,4.316619916,4.872047686,Nebraska,0.73,18.95,9.41,0.08,0.01,1.62,,,44,9,9
4725,2015,12,321.63181,9.53,938.58529,207.78627,89.41697,1182.757,1.083,128.858,2015_12_Nebraska,0.455950912,4.290869565,5.120799439,Nebraska,0.73,14.37,9.62,0.04,0.01,1.25,,,44,9,9
4726,2015,11,325.32011,10.36,627.83278,184.83209,65.06134,985.107,2.667,149.221,2015_11_Nebraska,0.51511944,5.988507246,5.158492754,Nebraska,0.75,17.62,10.94,0.04,0.04,1.21,,,44,9,9
4727,2015,10,275.07542,10.53,660.5341,190.95597,69.55745,1165.277,0.549,102.448,2015_10_Nebraska,0.550307153,12.74750351,4.743534362,Nebraska,0.76,22.75,10.51,0.06,2.52,1.1,,,44,9,9
4728,2015,9,277.06618,12.07,748.60111,238.85808,90.35677,1254.598,0.397,433.328,2015_9_Nebraska,0.577710145,21.90349275,4.702507246,Nebraska,0.75,32.17,10.74,0.07,12.7,1.69,,,44,9,9
4729,2015,8,221.68941,11.9,888.12461,273.89453,105.66465,1430.928,1.017,826.363,2015_8_Nebraska,0.592776999,23.97382889,4.405764376,Nebraska,0.77,31.14,8.6,0.05,13.47,1.34,,,44,9,9
4730,2015,7,175.33093,12.03,999.98529,302.94252,120.25503,1520.339,4.609,1164.148,2015_7_Nebraska,0.60600748,25.16287518,4.053295933,Nebraska,0.76,32.18,7.92,0.04,14.94,1.26,,,44,9,9
4731,2015,6,192.20154,11.89,735.61449,232.59999,87.49841,1304.966,1.161,633.564,2015_6_Nebraska,0.580283971,22.44223188,4.287289855,Nebraska,0.76,30.58,7.99,0.07,14.76,1.79,,,44,9,9
4732,2015,5,265.56471,10.81,584.39192,187.78933,63.16161,1167.858,0.481,178.351,2015_5_Nebraska,0.446460028,14.36368864,5.416479663,Nebraska,0.79,23.35,10.95,0.05,0.01,1.95,,,44,9,9
4733,2015,4,287.43756,10.44,612.32375,184.05136,63.91227,1090.582,1.432,239.863,2015_4_Nebraska,0.548507246,11.03601449,5.550130435,Nebraska,0.79,18.81,10.94,0.07,1.56,1.59,,,44,9,9
4734,2015,3,288.42985,9.59,813.36403,205.76093,77.96332,1134.247,1.057,151.71,2015_3_Nebraska,0.657966807,7.633856942,5.232131837,Nebraska,0.79,16.62,9.42,0.07,0.02,1.72,,,44,9,9
4735,2015,2,287.92201,9.52,861.74545,201.83508,82.05665,1087.173,0.871,63.043,2015_2_Nebraska,0.588385093,5.781490683,5.526273292,Nebraska,0.8,16.05,11.22,0.15,0.02,1.65,,,44,9,9
4736,2015,1,333.74682,9.01,1061.02912,215.46971,95.6224,1184.242,0.559,184.224,2015_1_Nebraska,0.529222066,5.673141655,5.546086957,Nebraska,0.75,19.23,12.12,0.07,0.03,2.29,,,44,9,9
4737,2014,12,298.80225,9.29,997.88266,214.33428,92.72388,1202.275,5.284,276.699,2014_12_Nebraska,0.446323516,4.182706872,5.033997195,Nebraska,0.75,19.84,12.11,0.06,0,1.7,,,44,9,9
4738,2014,11,379.84824,10.09,716.26397,195.83494,72.28328,1217.338,10.786,221.66,2014_11_Nebraska,0.517449275,5.835507246,6.003536232,Nebraska,0.75,14.25,10.6,0.07,0,1.93,,,44,9,9
4739,2014,10,285.48069,10.73,638.10153,195.43773,68.49007,1261.801,18.859,326.07,2014_10_Nebraska,0.61868677,11.94225806,4.955736325,Nebraska,0.76,21.33,10.68,0.06,0.19,1.99,,,44,9,9
4740,2014,9,230.58317,12.06,727.7016,227.69339,87.79203,1239.867,3.893,211.542,2014_9_Nebraska,0.583507246,18.54314493,4.620608696,Nebraska,0.76,29.98,8.97,0.04,3.86,1.74,,,44,9,9
4741,2014,8,131.26888,12.03,894.12797,278.27787,107.60491,1471.327,3.132,642.371,2014_8_Nebraska,0.572826087,24.79830295,3.792426367,Nebraska,0.73,32.43,6.97,0.05,15.64,1.67,,,44,9,9
4742,2014,7,190.38332,12.22,901.54731,290.81514,110.19678,1397.973,7.791,526.958,2014_7_Nebraska,0.610582048,24.41301543,4.43342216,Nebraska,0.75,33.5,8.96,0.08,15.78,1.25,,,44,9,9
4743,2014,6,205.77325,11.46,769.00536,228.18774,88.16446,1325.837,1.774,305.207,2014_6_Nebraska,0.571985507,21.53431884,4.802797101,Nebraska,0.78,30.13,10.52,0.05,9.83,1.93,,,44,9,9
4744,2014,5,230.3487,10.5,649.65983,198.833,68.2125,1044.551,8.72,820.856,2014_5_Nebraska,0.551095372,15.84210379,5.067208976,Nebraska,0.76,26.41,10.48,0.06,0.25,1.52,,,44,9,9
4745,2014,4,228.86797,10.09,690.59155,190.91952,69.70553,912.598,4.212,516.985,2014_4_Nebraska,0.532421289,9.631275362,6.586231884,Nebraska,0.78,20.52,14.97,0.06,0.02,1.78,,,44,9,9
4746,2014,3,215.82654,9.43,925.2678,218.63223,87.25885,1281.976,24.689,151.727,2014_3_Nebraska,0.538401122,5.298401122,6.041009818,Nebraska,0.78,19.79,12.23,0.05,0,1.83,,,44,9,9
4747,2014,2,173.00961,9.12,973.65193,207.52067,88.82315,1294.015,2.892,89.863,2014_2_Nebraska,0.508910168,6.744425466,5.505543478,Nebraska,0.79,20.33,10.39,0.04,0.02,1.56,,,44,9,9
4748,2014,1,230.93165,8.89,1144.4365,224.87145,101.76707,1386.724,6.599,99.456,2014_1_Nebraska,0.570981767,5.121234222,6.609509116,Nebraska,0.76,21.85,14.27,0.11,0.03,2.67,,,44,9,9
4749,2013,12,185.00976,9.18,1038.72898,221.89803,95.36139,1465.056,4.603,241.254,2013_12_Nebraska,0.522107527,6.027573633,5.192959327,Nebraska,0.73,20.49,10.61,0.08,0.01,1.78,,,44,9,9
4750,2013,11,216.21647,9.93,703.07407,193.99479,69.81734,1308.151,8.062,304.168,2013_11_Nebraska,0.581884058,4.555695652,5.090565217,Nebraska,0.74,12.93,11.12,0.05,0,2.17,,,44,9,9
4751,2013,10,175.3292,10.48,665.71976,199.61044,69.73647,1360.248,13.66,142.995,2013_10_Nebraska,0.518724638,9.535596073,5.641935484,Nebraska,0.76,22.81,14,0.05,0.08,1.89,,,44,9,9
4752,2013,9,155.58626,11.85,824.29471,248.37944,97.71798,1348.095,4.019,539.117,2013_9_Nebraska,0.579956522,21.60623188,5.07242029,Nebraska,0.76,32.12,9.69,0.08,7.64,1.62,,,44,9,9
4753,2013,8,113.53798,11.93,916.6374,284.63703,109.37841,1511.669,3.184,1263.27,2013_8_Nebraska,0.586339411,25.13382889,4.134936886,Nebraska,0.73,31.95,8.6,0.07,16.55,1.33,,,44,9,9
4754,2013,7,107.66019,12,968.7323,303.23285,116.21757,1504.93,1.517,1108.307,2013_7_Nebraska,0.59085554,25.43467041,4.344403927,Nebraska,0.75,35.44,8.6,0.1,16.16,1.32,,,44,9,9
4755,2013,6,122.52526,11.69,685.901,226.56576,80.19275,1293.701,1.81,422.467,2013_6_Nebraska,0.59938081,22.21501449,5.017971014,Nebraska,0.77,32.4,9.65,0.05,11.48,2.01,,,44,9,9
4756,2013,5,160.71852,10.13,680.95269,195.9204,68.97381,1060.606,10.1,251.117,2013_5_Nebraska,0.529357644,15.54259467,5.477854137,Nebraska,0.77,26.58,11.91,0.06,0.11,1.67,,,44,9,9
4757,2013,4,162.89123,9.67,741.09098,190.18209,71.64004,986.586,36.002,120.299,2013_4_Nebraska,0.500246377,7.273376812,5.866478261,Nebraska,0.78,20.6,12.3,0.04,0.01,1.76,,,44,9,9
4758,2013,3,164.78916,9.43,875.16125,211.89854,82.53652,1316.839,5.403,102.821,2013_3_Nebraska,0.564053296,3.819523142,5.609074334,Nebraska,0.79,14.03,11.97,0.08,0,1.81,,,44,9,9
4759,2013,2,147.9251,9.28,900.64159,197.97831,83.60729,1255.061,1.931,63.314,2013_2_Nebraska,0.553095813,2.886257764,5.705170807,Nebraska,0.79,11.02,12.54,0.06,0.01,1.71,,,44,9,9
4760,2013,1,156.84962,8.73,1061.22428,208.33114,92.60625,1418.245,3.336,44.897,2013_1_Nebraska,0.52914446,4.300939691,5.029326788,Nebraska,0.75,16.12,9.82,0.11,0,1.84,,,44,9,9
4761,2012,12,147.08587,9.13,862.38091,197.5097,78.75085,1391.682,1.298,54.662,2012_12_Nebraska,0.496858345,4.648709677,4.663576438,Nebraska,0.71,14.31,11.53,0.1,0,1.78,,,44,9,9
4762,2012,11,125.05189,9.43,679.2281,177.02507,64.03438,1239.666,2.166,114.969,2012_11_Nebraska,0.581434783,6.026971014,4.41357971,Nebraska,0.76,19.32,10.06,0.13,0.02,1.26,,,44,9,9
4763,2012,10,118.96628,10.43,570.03642,184.6395,59.44671,1295.457,1.882,90.333,2012_10_Nebraska,0.549843852,10.292777,5.053239832,Nebraska,0.73,20.71,14.45,0.12,0.01,1.11,,,44,9,9
4764,2012,9,84.89801,11.5,704.67421,219.80981,81.00568,1235.343,2.291,266.62,2012_9_Nebraska,0.62642029,20.63927536,4.397492754,Nebraska,0.75,31.23,9.8,0.15,11.54,1.14,,,44,9,9
4765,2012,8,89.79438,11.24,1014.228,287.44015,113.98282,1428.404,1.957,1250.439,2012_8_Nebraska,0.622847125,26.2526648,4.755511921,Nebraska,0.74,33.77,8.06,0.17,17.34,1.72,,,44,9,9
4766,2012,7,87.35577,11.38,1165.40711,325.71972,132.61681,1441.247,2.443,3375.812,2012_7_Nebraska,0.641753156,31.04939691,4.648345021,Nebraska,0.72,36.5,7.88,0.22,19.84,1.52,,,44,9,9
4767,2012,6,107.56461,10.71,860.12389,244.89446,92.08209,1178.45,1.938,1421.632,2012_6_Nebraska,0.629188406,25.55328986,5.634492754,Nebraska,0.74,36.73,10.42,0.15,15.28,1.73,,,44,9,9
