Category,State,Year,Month,Value(thousand megawatthours),state_year_month
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,5,18.36758, West South Central (total) 20145
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,4,16.66159, West South Central (total) 20144
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,4,16.66159, West South Central (total) 20144
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,4,16.66159, West South Central (total) 20144
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,4,16.66159, West South Central (total) 20144
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,4,16.66159, West South Central (total) 20144
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,3,14.1288, West South Central (total) 20143
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,3,14.1288, West South Central (total) 20143
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,3,14.1288, West South Central (total) 20143
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,3,14.1288, West South Central (total) 20143
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,3,14.1288, West South Central (total) 20143
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,2,10.70484, West South Central (total) 20142
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,2,10.70484, West South Central (total) 20142
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,2,10.70484, West South Central (total) 20142
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,2,10.70484, West South Central (total) 20142
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,2,10.70484, West South Central (total) 20142
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,1,9.99532, West South Central (total) 20141
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,1,9.99532, West South Central (total) 20141
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,1,9.99532, West South Central (total) 20141
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,1,9.99532, West South Central (total) 20141
Net generation small-scale solar photovoltaic , West South Central (total) ,2014,1,9.99532, West South Central (total) 20141
Net generation small-scale solar photovoltaic , West Virginia ,2017,7,0.59332, West Virginia 20177
Net generation small-scale solar photovoltaic , West Virginia ,2017,6,0.58659, West Virginia 20176
Net generation small-scale solar photovoltaic , West Virginia ,2017,5,0.57262, West Virginia 20175
Net generation small-scale solar photovoltaic , West Virginia ,2017,4,0.52018, West Virginia 20174
Net generation small-scale solar photovoltaic , West Virginia ,2017,3,0.47077, West Virginia 20173
Net generation small-scale solar photovoltaic , West Virginia ,2017,2,0.34875, West Virginia 20172
Net generation small-scale solar photovoltaic , West Virginia ,2017,1,0.29689, West Virginia 20171
Net generation small-scale solar photovoltaic , West Virginia ,2016,12,0.2596, West Virginia 201612
Net generation small-scale solar photovoltaic , West Virginia ,2016,11,0.26267, West Virginia 201611
Net generation small-scale solar photovoltaic , West Virginia ,2016,10,0.34646, West Virginia 201610
Net generation small-scale solar photovoltaic , West Virginia ,2016,9,0.387, West Virginia 20169
Net generation small-scale solar photovoltaic , West Virginia ,2016,8,0.44545, West Virginia 20168
Net generation small-scale solar photovoltaic , West Virginia ,2016,7,0.45807, West Virginia 20167
Net generation small-scale solar photovoltaic , West Virginia ,2016,6,0.45305, West Virginia 20166
Net generation small-scale solar photovoltaic , West Virginia ,2016,5,0.43919, West Virginia 20165
Net generation small-scale solar photovoltaic , West Virginia ,2016,4,0.39898, West Virginia 20164
Net generation small-scale solar photovoltaic , West Virginia ,2016,3,0.36396, West Virginia 20163
Net generation small-scale solar photovoltaic , West Virginia ,2016,2,0.27992, West Virginia 20162
Net generation small-scale solar photovoltaic , West Virginia ,2016,1,0.23518, West Virginia 20161
Net generation small-scale solar photovoltaic , West Virginia ,2015,12,0.20566, West Virginia 201512
Net generation small-scale solar photovoltaic , West Virginia ,2015,11,0.19862, West Virginia 201511
Net generation small-scale solar photovoltaic , West Virginia ,2015,10,0.25796, West Virginia 201510
Net generation small-scale solar photovoltaic , West Virginia ,2015,9,0.29088, West Virginia 20159
Net generation small-scale solar photovoltaic , West Virginia ,2015,8,0.33453, West Virginia 20158
Net generation small-scale solar photovoltaic , West Virginia ,2015,7,0.34069, West Virginia 20157
Net generation small-scale solar photovoltaic , West Virginia ,2015,6,0.33183, West Virginia 20156
Net generation small-scale solar photovoltaic , West Virginia ,2015,5,0.32402, West Virginia 20155
Net generation small-scale solar photovoltaic , West Virginia ,2015,4,0.29608, West Virginia 20154
Net generation small-scale solar photovoltaic , West Virginia ,2015,3,0.27308, West Virginia 20153
Net generation small-scale solar photovoltaic , West Virginia ,2015,2,0.2019, West Virginia 20152
Net generation small-scale solar photovoltaic , West Virginia ,2015,1,0.17921, West Virginia 20151
Net generation small-scale solar photovoltaic , West Virginia ,2014,12,0.15817, West Virginia 201412
Net generation small-scale solar photovoltaic , West Virginia ,2014,11,0.15688, West Virginia 201411
Net generation small-scale solar photovoltaic , West Virginia ,2014,10,0.20544, West Virginia 201410
Net generation small-scale solar photovoltaic , West Virginia ,2014,9,0.23095, West Virginia 20149
Net generation small-scale solar photovoltaic , West Virginia ,2014,8,0.26658, West Virginia 20148
Net generation small-scale solar photovoltaic , West Virginia ,2014,7,0.27139, West Virginia 20147
Net generation small-scale solar photovoltaic , West Virginia ,2014,6,0.26635, West Virginia 20146
Net generation small-scale solar photovoltaic , West Virginia ,2014,5,0.26282, West Virginia 20145
Net generation small-scale solar photovoltaic , West Virginia ,2014,4,0.23657, West Virginia 20144
Net generation small-scale solar photovoltaic , West Virginia ,2014,3,0.21784, West Virginia 20143
Net generation small-scale solar photovoltaic , West Virginia ,2014,2,0.16293, West Virginia 20142
Net generation small-scale solar photovoltaic , West Virginia ,2014,1,0.1468, West Virginia 20141
Net generation small-scale solar photovoltaic , Wisconsin ,2017,7,2.58965, Wisconsin 20177
Net generation small-scale solar photovoltaic , Wisconsin ,2017,6,2.39912, Wisconsin 20176
Net generation small-scale solar photovoltaic , Wisconsin ,2017,5,2.31181, Wisconsin 20175
Net generation small-scale solar photovoltaic , Wisconsin ,2017,4,2.1406, Wisconsin 20174
Net generation small-scale solar photovoltaic , Wisconsin ,2017,3,1.8429, Wisconsin 20173
Net generation small-scale solar photovoltaic , Wisconsin ,2017,2,1.18864, Wisconsin 20172
Net generation small-scale solar photovoltaic , Wisconsin ,2017,1,0.85368, Wisconsin 20171
Net generation small-scale solar photovoltaic , Wisconsin ,2016,12,0.77796, Wisconsin 201612
Net generation small-scale solar photovoltaic , Wisconsin ,2016,11,0.81497, Wisconsin 201611
Net generation small-scale solar photovoltaic , Wisconsin ,2016,10,1.07913, Wisconsin 201610
Net generation small-scale solar photovoltaic , Wisconsin ,2016,9,1.36779, Wisconsin 20169
Net generation small-scale solar photovoltaic , Wisconsin ,2016,8,1.51781, Wisconsin 20168
