Category,State,Year,Month,Value(thousand megawatthours),state_year_month
Net generation wind , Maine ,2011,5,39.87595, Maine 20115
Net generation wind , Maine ,2011,4,63.51044, Maine 20114
Net generation wind , Maine ,2011,3,71.04513, Maine 20113
Net generation wind , Maine ,2011,2,75.67933, Maine 20112
Net generation wind , Maine ,2011,1,62.67805, Maine 20111
Net generation wind , Maine ,2010,12,68.15302, Maine 201012
Net generation wind , Maine ,2010,11,58.62911, Maine 201011
Net generation wind , Maine ,2010,10,69.88653, Maine 201010
Net generation wind , Maine ,2010,9,30.25439, Maine 20109
Net generation wind , Maine ,2010,8,20.80154, Maine 20108
Net generation wind , Maine ,2010,7,31.43867, Maine 20107
Net generation wind , Maine ,2010,6,25.5433, Maine 20106
Net generation wind , Maine ,2010,5,39.74708, Maine 20105
Net generation wind , Maine ,2010,4,33.13527, Maine 20104
Net generation wind , Maine ,2010,3,43.74109, Maine 20103
Net generation wind , Maine ,2010,2,39.68315, Maine 20102
Net generation wind , Maine ,2010,1,38.18484, Maine 20101
Net generation wind , Maine ,2009,12,30.44009, Maine 200912
Net generation wind , Maine ,2009,11,38.14045, Maine 200911
Net generation wind , Maine ,2009,10,31.19397, Maine 200910
Net generation wind , Maine ,2009,9,20.93728, Maine 20099
Net generation wind , Maine ,2009,8,18.45545, Maine 20098
Net generation wind , Maine ,2009,7,14.30405, Maine 20097
Net generation wind , Maine ,2009,6,20.12293, Maine 20096
Net generation wind , Maine ,2009,5,22.94224, Maine 20095
Net generation wind , Maine ,2009,4,28.92043, Maine 20094
Net generation wind , Maine ,2009,3,26.61156, Maine 20093
Net generation wind , Maine ,2009,2,30.77865, Maine 20092
Net generation wind , Maine ,2009,1,15.77588, Maine 20091
Net generation wind , Maine ,2008,12,12.924, Maine 200812
Net generation wind , Maine ,2008,11,13.771, Maine 200811
Net generation wind , Maine ,2008,10,13.961, Maine 200810
Net generation wind , Maine ,2008,9,9.732, Maine 20089
Net generation wind , Maine ,2008,8,7.188, Maine 20088
Net generation wind , Maine ,2008,7,6.753, Maine 20087
Net generation wind , Maine ,2008,6,7.012, Maine 20086
Net generation wind , Maine ,2008,5,8.971, Maine 20085
Net generation wind , Maine ,2008,4,10.669, Maine 20084
Net generation wind , Maine ,2008,3,12.295, Maine 20083
Net generation wind , Maine ,2008,2,11.513, Maine 20082
Net generation wind , Maine ,2008,1,16.832, Maine 20081
Net generation wind , Maine ,2007,12,16.832, Maine 200712
Net generation wind , Maine ,2007,11,10.01, Maine 200711
Net generation wind , Maine ,2007,10,13.888, Maine 200710
Net generation wind , Maine ,2007,9,13.618, Maine 20079
Net generation wind , Maine ,2007,8,7.62, Maine 20078
Net generation wind , Maine ,2007,7,6.301, Maine 20077
Net generation wind , Maine ,2007,6,8.354, Maine 20076
Net generation wind , Maine ,2007,5,10.25, Maine 20075
Net generation wind , Maine ,2007,4,12.198, Maine 20074
Net generation wind , Maryland ,2017,7,31.91571, Maryland 20177
Net generation wind , Maryland ,2017,6,41.70696, Maryland 20176
Net generation wind , Maryland ,2017,5,43.12938, Maryland 20175
Net generation wind , Maryland ,2017,4,51.68428, Maryland 20174
Net generation wind , Maryland ,2017,3,51.29283, Maryland 20173
Net generation wind , Maryland ,2017,2,44.15259, Maryland 20172
Net generation wind , Maryland ,2017,1,36.99996, Maryland 20171
Net generation wind , Maryland ,2016,12,76.109, Maryland 201612
Net generation wind , Maryland ,2016,11,54.436, Maryland 201611
Net generation wind , Maryland ,2016,10,49.757, Maryland 201610
Net generation wind , Maryland ,2016,9,26.966, Maryland 20169
Net generation wind , Maryland ,2016,8,20.724, Maryland 20168
Net generation wind , Maryland ,2016,7,24.984, Maryland 20167
Net generation wind , Maryland ,2016,6,33.54, Maryland 20166
Net generation wind , Maryland ,2016,5,27.707, Maryland 20165
Net generation wind , Maryland ,2016,4,43.7, Maryland 20164
Net generation wind , Maryland ,2016,3,51.543, Maryland 20163
Net generation wind , Maryland ,2016,2,60.689, Maryland 20162
Net generation wind , Maryland ,2016,1,56.959, Maryland 20161
Net generation wind , Maryland ,2015,12,55.173, Maryland 201512
Net generation wind , Maryland ,2015,11,53.091, Maryland 201511
Net generation wind , Maryland ,2015,10,41.741, Maryland 201510
Net generation wind , Maryland ,2015,9,19.238, Maryland 20159
Net generation wind , Maryland ,2015,8,12.407, Maryland 20158
Net generation wind , Maryland ,2015,7,18.562, Maryland 20157
Net generation wind , Maryland ,2015,6,32.683, Maryland 20156
Net generation wind , Maryland ,2015,5,21.252, Maryland 20155
Net generation wind , Maryland ,2015,4,38.918, Maryland 20154
Net generation wind , Maryland ,2015,3,55.238, Maryland 20153
Net generation wind , Maryland ,2015,2,39.834, Maryland 20152
Net generation wind , Maryland ,2015,1,46.458, Maryland 20151
Net generation wind , Maryland ,2014,12,46.62034, Maryland 201412
Net generation wind , Maryland ,2014,11,36.521, Maryland 201411
Net generation wind , Maryland ,2014,10,31.795, Maryland 201410
Net generation wind , Maryland ,2014,9,17.418, Maryland 20149
Net generation wind , Maryland ,2014,8,13.614, Maryland 20148
Net generation wind , Maryland ,2014,7,16.523, Maryland 20147
Net generation wind , Maryland ,2014,6,13.028, Maryland 20146
Net generation wind , Maryland ,2014,5,19.153, Maryland 20145
Net generation wind , Maryland ,2014,4,31.39, Maryland 20144
Net generation wind , Maryland ,2014,3,36.934, Maryland 20143
Net generation wind , Maryland ,2014,2,25.21, Maryland 20142
Net generation wind , Maryland ,2014,1,35.406, Maryland 20141
Net generation wind , Maryland ,2013,12,34.929, Maryland 201312
Net generation wind , Maryland ,2013,11,38.753, Maryland 201311
Net generation wind , Maryland ,2013,10,18.887, Maryland 201310
Net generation wind , Maryland ,2013,9,11.769, Maryland 20139
Net generation wind , Maryland ,2013,8,11.577, Maryland 20138
Net generation wind , Maryland ,2013,7,13.019, Maryland 20137
Net generation wind , Maryland ,2013,6,15.692, Maryland 20136
Net generation wind , Maryland ,2013,5,32.537, Maryland 20135
Net generation wind , Maryland ,2013,4,34.212, Maryland 20134
Net generation wind , Maryland ,2013,3,36.007, Maryland 20133
Net generation wind , Maryland ,2013,2,38.514, Maryland 20132
Net generation wind , Maryland ,2013,1,35.774, Maryland 20131
Net generation wind , Maryland ,2012,12,36.90039, Maryland 201212
Net generation wind , Maryland ,2012,11,30.50316, Maryland 201211
Net generation wind , Maryland ,2012,10,24.4241, Maryland 201210
Net generation wind , Maryland ,2012,9,15.15618, Maryland 20129
Net generation wind , Maryland ,2012,8,10.8472, Maryland 20128
Net generation wind , Maryland ,2012,7,17.47236, Maryland 20127
Net generation wind , Maryland ,2012,6,21.82839, Maryland 20126
Net generation wind , Maryland ,2012,5,13.93292, Maryland 20125
Net generation wind , Maryland ,2012,4,29.25395, Maryland 20124
Net generation wind , Maryland ,2012,3,32.35152, Maryland 20123
Net generation wind , Maryland ,2012,2,37.45377, Maryland 20122
Net generation wind , Maryland ,2012,1,51.56305, Maryland 20121
Net generation wind , Maryland ,2011,12,36.55382, Maryland 201112
Net generation wind , Maryland ,2011,11,38.74134, Maryland 201111
Net generation wind , Maryland ,2011,10,39.02444, Maryland 201110
Net generation wind , Maryland ,2011,9,18.77017, Maryland 20119
Net generation wind , Maryland ,2011,8,18.50623, Maryland 20118
Net generation wind , Maryland ,2011,7,7.332, Maryland 20117
Net generation wind , Maryland ,2011,6,11.704, Maryland 20116
Net generation wind , Maryland ,2011,5,10.029, Maryland 20115
Net generation wind , Maryland ,2011,4,24.699, Maryland 20114
Net generation wind , Maryland ,2011,3,22.853, Maryland 20113
Net generation wind , Maryland ,2011,2,23.466, Maryland 20112
Net generation wind , Maryland ,2011,1,19.034, Maryland 20111
Net generation wind , Maryland ,2010,12,1.494, Maryland 201012
Net generation wind , Massachusetts ,2017,7,0, Massachusetts 20177
Net generation wind , Massachusetts ,2017,6,19.26201, Massachusetts 20176
Net generation wind , Massachusetts ,2017,5,20.07343, Massachusetts 20175
Net generation wind , Massachusetts ,2017,4,23.80796, Massachusetts 20174
Net generation wind , Massachusetts ,2017,3,24.54271, Massachusetts 20173
Net generation wind , Massachusetts ,2017,2,21.08218, Massachusetts 20172
Net generation wind , Massachusetts ,2017,1,0, Massachusetts 20171
Net generation wind , Massachusetts ,2016,12,26.46769, Massachusetts 201612
Net generation wind , Massachusetts ,2016,11,21.72029, Massachusetts 201611
Net generation wind , Massachusetts ,2016,10,20.81918, Massachusetts 201610
Net generation wind , Massachusetts ,2016,9,17.65844, Massachusetts 20169
Net generation wind , Massachusetts ,2016,8,14.34081, Massachusetts 20168
Net generation wind , Massachusetts ,2016,7,14.95124, Massachusetts 20167
Net generation wind , Massachusetts ,2016,6,16.93781, Massachusetts 20166
Net generation wind , Massachusetts ,2016,5,18.36555, Massachusetts 20165
Net generation wind , Massachusetts ,2016,4,19.96324, Massachusetts 20164
Net generation wind , Massachusetts ,2016,3,22.4731, Massachusetts 20163
Net generation wind , Massachusetts ,2016,2,22.88724, Massachusetts 20162
Net generation wind , Massachusetts ,2016,1,19.95869, Massachusetts 20161
Net generation wind , Massachusetts ,2015,12,19.8507, Massachusetts 201512
Net generation wind , Massachusetts ,2015,11,23.3402, Massachusetts 201511
Net generation wind , Massachusetts ,2015,10,25.20856, Massachusetts 201510
Net generation wind , Massachusetts ,2015,9,12.65301, Massachusetts 20159
Net generation wind , Massachusetts ,2015,8,10.22842, Massachusetts 20158
Net generation wind , Massachusetts ,2015,7,10.51367, Massachusetts 20157
Net generation wind , Massachusetts ,2015,6,15.53161, Massachusetts 20156
Net generation wind , Massachusetts ,2015,5,15.39612, Massachusetts 20155
Net generation wind , Massachusetts ,2015,4,20.98455, Massachusetts 20154
Net generation wind , Massachusetts ,2015,3,20.77299, Massachusetts 20153
Net generation wind , Massachusetts ,2015,2,15.59579, Massachusetts 20152
Net generation wind , Massachusetts ,2015,1,24.59052, Massachusetts 20151
Net generation wind , Massachusetts ,2014,12,16.66987, Massachusetts 201412
Net generation wind , Massachusetts ,2014,11,22.45421, Massachusetts 201411
Net generation wind , Massachusetts ,2014,10,22.50432, Massachusetts 201410
Net generation wind , Massachusetts ,2014,9,13.22231, Massachusetts 20149
Net generation wind , Massachusetts ,2014,8,11.01308, Massachusetts 20148
Net generation wind , Massachusetts ,2014,7,12.38327, Massachusetts 20147
Net generation wind , Massachusetts ,2014,6,11.46927, Massachusetts 20146
Net generation wind , Massachusetts ,2014,5,17.65984, Massachusetts 20145
Net generation wind , Massachusetts ,2014,4,22.00426, Massachusetts 20144
Net generation wind , Massachusetts ,2014,3,24.18886, Massachusetts 20143
Net generation wind , Massachusetts ,2014,2,22.54687, Massachusetts 20142
Net generation wind , Massachusetts ,2014,1,28.85489, Massachusetts 20141
Net generation wind , Massachusetts ,2013,12,24.8912, Massachusetts 201312
Net generation wind , Massachusetts ,2013,11,23.80386, Massachusetts 201311
Net generation wind , Massachusetts ,2013,10,17.49972, Massachusetts 201310
Net generation wind , Massachusetts ,2013,9,12.47276, Massachusetts 20139
Net generation wind , Massachusetts ,2013,8,11.16567, Massachusetts 20138
Net generation wind , Massachusetts ,2013,7,10.37819, Massachusetts 20137
Net generation wind , Massachusetts ,2013,6,14.31558, Massachusetts 20136
Net generation wind , Massachusetts ,2013,5,13.44754, Massachusetts 20135
Net generation wind , Massachusetts ,2013,4,17.64272, Massachusetts 20134
Net generation wind , Massachusetts ,2013,3,19.30025, Massachusetts 20133
Net generation wind , Massachusetts ,2013,2,17.26408, Massachusetts 20132
Net generation wind , Massachusetts ,2013,1,22.716, Massachusetts 20131
Net generation wind , Massachusetts ,2012,12,16.41695, Massachusetts 201212
Net generation wind , Massachusetts ,2012,11,6.39666, Massachusetts 201211
Net generation wind , Massachusetts ,2012,10,8.03017, Massachusetts 201210
Net generation wind , Massachusetts ,2012,9,6.10107, Massachusetts 20129
Net generation wind , Massachusetts ,2012,8,4.43818, Massachusetts 20128
Net generation wind , Massachusetts ,2012,7,5.00887, Massachusetts 20127
Net generation wind , Massachusetts ,2012,6,5.4809, Massachusetts 20126
Net generation wind , Massachusetts ,2012,5,4.66056, Massachusetts 20125
Net generation wind , Massachusetts ,2012,4,8.26744, Massachusetts 20124
Net generation wind , Massachusetts ,2012,3,7.8118, Massachusetts 20123
Net generation wind , Massachusetts ,2012,2,8.47217, Massachusetts 20122
Net generation wind , Massachusetts ,2012,1,8.58864, Massachusetts 20121
Net generation wind , Massachusetts ,2011,12,8.65754, Massachusetts 201112
Net generation wind , Massachusetts ,2011,11,10.53457, Massachusetts 201111
Net generation wind , Massachusetts ,2011,10,9.36909, Massachusetts 201110
Net generation wind , Massachusetts ,2011,9,4.6522, Massachusetts 20119
Net generation wind , Massachusetts ,2011,8,4.50308, Massachusetts 20118
Net generation wind , Massachusetts ,2011,7,4.51084, Massachusetts 20117
Net generation wind , Massachusetts ,2011,6,4.35215, Massachusetts 20116
Net generation wind , Massachusetts ,2011,5,4.8829, Massachusetts 20115
Net generation wind , Massachusetts ,2011,4,2.87009, Massachusetts 20114
Net generation wind , Massachusetts ,2011,3,2.94534, Massachusetts 20113
Net generation wind , Massachusetts ,2011,2,2.24387, Massachusetts 20112
Net generation wind , Massachusetts ,2011,1,1.86312, Massachusetts 20111
Net generation wind , Massachusetts ,2010,12,3.1229, Massachusetts 201012
Net generation wind , Massachusetts ,2010,11,2.77707, Massachusetts 201011
Net generation wind , Massachusetts ,2010,10,3.18694, Massachusetts 201010
Net generation wind , Massachusetts ,2010,9,1.55336, Massachusetts 20109
Net generation wind , Massachusetts ,2010,8,0, Massachusetts 20108
Net generation wind , Massachusetts ,2010,7,1.53085, Massachusetts 20107
Net generation wind , Massachusetts ,2010,6,0, Massachusetts 20106
Net generation wind , Massachusetts ,2010,5,1.68363, Massachusetts 20105
Net generation wind , Massachusetts ,2010,4,1.54121, Massachusetts 20104
Net generation wind , Massachusetts ,2010,3,1.80986, Massachusetts 20103
Net generation wind , Massachusetts ,2010,2,1.32138, Massachusetts 20102
Net generation wind , Massachusetts ,2010,1,1.26409, Massachusetts 20101
Net generation wind , Massachusetts ,2009,12,0.69739, Massachusetts 200912
Net generation wind , Massachusetts ,2009,11,0.58911, Massachusetts 200911
Net generation wind , Massachusetts ,2009,10,0.48906, Massachusetts 200910
Net generation wind , Massachusetts ,2009,9,0.43259, Massachusetts 20099
Net generation wind , Massachusetts ,2009,8,0.38055, Massachusetts 20098
Net generation wind , Massachusetts ,2009,7,0.29943, Massachusetts 20097
Net generation wind , Massachusetts ,2009,6,0.41262, Massachusetts 20096
Net generation wind , Massachusetts ,2009,5,0.48038, Massachusetts 20095
Net generation wind , Massachusetts ,2009,4,0.60841, Massachusetts 20094
Net generation wind , Massachusetts ,2009,3,0.56086, Massachusetts 20093
Net generation wind , Massachusetts ,2009,2,0.65099, Massachusetts 20092
Net generation wind , Massachusetts ,2009,1,0.35452, Massachusetts 20091
Net generation wind , Massachusetts ,2008,12,0.36085, Massachusetts 200812
Net generation wind , Massachusetts ,2008,11,0.38372, Massachusetts 200811
Net generation wind , Massachusetts ,2008,10,0.38851, Massachusetts 200810
Net generation wind , Massachusetts ,2008,9,0.26574, Massachusetts 20089
Net generation wind , Massachusetts ,2008,8,0.20316, Massachusetts 20088
