State,Year,Month,Net generation other renewables (total)  (thousand megawatthours),Average retail price of electricity (cents per KWH),Retail sales of electricity (million kilowatthours),Revenue from retail sales of electricity total(million dollars),Revenue from retail sales of electricity residential (million dollars),Total consumption coal (thousand tons),Total consumption petroleum liquid (thousand barrels),Total consumption  natural gas (thousand Mcf),unqid
Utah,2009,12,64.85031,8.08,839.55242,156.4018,67.80538,1438.674,6.44,5254.127,2009_12_Utah
Utah,2009,11,43.95168,7.99,593.97814,126.74235,47.44587,1367.935,4.556,3007.689,2009_11_Utah
Utah,2009,10,76.84333,8.35,625.49588,147.66988,52.24645,1355.106,6.985,2319.189,2009_10_Utah
Utah,2009,9,59.86777,8.85,768.31516,179.33406,67.96702,1319.526,5.552,4911.183,2009_9_Utah
Utah,2009,8,30.05437,9.2,939.04312,193.63174,86.39454,1382.768,4.071,4672.265,2009_8_Utah
Utah,2009,7,30.02018,9.05,1031.43871,210.53744,93.35132,1383.082,6.527,5153.345,2009_7_Utah
Utah,2009,6,29.47785,9.04,628.46866,160.2453,56.80574,1191.652,5.453,3447.919,2009_6_Utah
Utah,2009,5,30.61067,8.56,586.73083,145.56095,50.19721,1316.538,5.267,3830.474,2009_5_Utah
Utah,2009,4,26.92623,8.11,606.22674,129.24383,49.1583,1079.748,4.587,3529.035,2009_4_Utah
Utah,2009,3,34.14431,8.05,650.52863,137.28771,52.36958,1275.694,6.185,4360.969,2009_3_Utah
Utah,2009,2,27.70706,8.03,645.59078,131.80137,51.87007,1272.891,5.242,4616.52,2009_2_Utah
Utah,2009,1,32.08221,7.94,809.90494,149.75667,64.29733,1541.636,2.338,4881.604,2009_1_Utah
Utah,2008,12,32.89069,7.99,795.93265,140.74743,63.58524,1536.262,9.123,4561.348,2008_12_Utah
Utah,2008,11,32.07542,7.91,629.41024,131.9003,49.80675,1396.686,2.717,4347.27,2008_11_Utah
Utah,2008,10,23.91764,8.25,628.02832,150.62456,51.80889,1441.105,7.53,4867.727,2008_10_Utah
Utah,2008,9,27.84882,8.63,657.78423,156.95993,56.79431,1431.35,5.052,5334.412,2008_9_Utah
Utah,2008,8,28.56638,8.86,957.23483,194.59809,84.79011,1449.945,4.433,5960.914,2008_8_Utah
Utah,2008,7,28.26169,8.79,1085.52088,204.68824,95.41741,1498.374,4.442,4788.574,2008_7_Utah
Utah,2008,6,24.471,8.62,712.70464,168.98644,61.42943,1362.659,6.103,3455.478,2008_6_Utah
Utah,2008,5,26.97067,8.31,567.21547,139.81246,47.12105,1390.847,7.789,3523.56,2008_5_Utah
Utah,2008,4,20.86485,7.89,614.66434,130.22737,48.47692,1159.628,6.867,4792.907,2008_4_Utah
Utah,2008,3,22.34667,7.83,655.51341,130.24362,51.30605,1416.737,7.282,4167.71,2008_3_Utah
Utah,2008,2,14.89001,7.78,636.02493,132.25729,49.47924,1318.247,9.821,4678.447,2008_2_Utah
Utah,2008,1,18.75859,7.72,846.24408,149.39628,65.29242,1524.768,6.726,4896.09,2008_1_Utah
Utah,2007,12,23.69899,7.78,769.32563,141.28869,59.85262,1513.402,4.373,4872.629,2007_12_Utah
Utah,2007,11,19.32053,7.7,657.59256,127.72793,50.62192,1324.211,7.971,5183.578,2007_11_Utah
Utah,2007,10,20.41707,7.89,570.65909,135.32488,45.02388,1436.468,3.883,5737.134,2007_10_Utah
Utah,2007,9,15.91963,8.42,712.74963,158.54434,60.02793,1447.675,5.138,5972.895,2007_9_Utah
Utah,2007,8,18.84222,8.75,1000.02837,192.05931,87.46815,1487.168,4.214,5131.446,2007_8_Utah
Utah,2007,7,16.45576,8.83,1099.90415,207.46446,97.07735,1516.596,2.111,4728.256,2007_7_Utah
Utah,2007,6,12.61571,8.62,757.40868,167.57636,65.30291,1326.811,10.772,4841.364,2007_6_Utah
Utah,2007,5,2.61484,8.13,634.06356,145.60831,51.526,1247.417,15.923,4471.771,2007_5_Utah
Utah,2007,4,9.51987,7.77,546.2727,118.84329,42.44821,1024.958,4.765,3348.646,2007_4_Utah
Utah,2007,3,19.65499,7.69,605.46358,123.35058,46.53651,1404.843,5.953,2608.137,2007_3_Utah
Utah,2007,2,17.55205,7.9,596.67161,125.23892,47.10862,1352.614,2.726,2638.387,2007_2_Utah
Utah,2007,1,18.34382,7.56,801.40744,138.77193,60.61889,1510.356,5.658,6904.181,2007_1_Utah
Utah,2006,12,18.60444,7.31,776.16541,134.9372,56.75889,1485.14471,9.06271,3726.22504,2006_12_Utah
Utah,2006,11,18.42034,7.1,620.9448,113.3905,44.07839,1346.46072,10.26191,3093.87631,2006_11_Utah
Utah,2006,10,18.85449,7.38,572.0912,122.96066,42.24683,1372.99822,9.86593,2900.15789,2006_10_Utah
Utah,2006,9,17.76834,7.77,629.30198,134.41336,48.9128,1360.16561,9.39443,3536.04263,2006_9_Utah
Utah,2006,8,18.2519,8.14,880.58325,163.72638,71.66176,1474.44877,14.11322,3658.61186,2006_8_Utah
Utah,2006,7,18.23758,8.08,1012.17727,175.74337,81.8189,1454.65695,10.93535,4102.68934,2006_7_Utah
Utah,2006,6,16.76139,8.05,727.2117,149.49621,58.55186,1457.25877,11.4474,2619.0938,2006_6_Utah
Utah,2006,5,13.41176,7.68,575.5813,126.74391,44.21254,1290.46289,12.91743,1033.72989,2006_5_Utah
Utah,2006,4,16.73694,7.32,523.26869,107.2343,38.32205,1056.80089,11.28518,1174.77819,2006_4_Utah
Utah,2006,3,17.45692,7.25,621.43096,113.90971,45.05743,1452.51831,9.67834,1064.18062,2006_3_Utah
Utah,2006,2,15.81922,7.25,610.969,113.08122,44.29467,1352.2269,8.29877,777.57754,2006_2_Utah
Utah,2006,1,15.15271,7.23,682.32444,122.77118,49.30189,1506.22527,8.73135,1266.33297,2006_1_Utah
Utah,2005,12,17.42886,7.16,753.94424,122.34881,54.00553,1538.10979,5.73141,971.78846,2005_12_Utah
Utah,2005,11,16.45933,7.1,530.45341,106.29019,37.68139,1446.7473,6.50683,812.58091,2005_11_Utah
Utah,2005,10,13.20226,7.33,551.09173,119.12196,40.40084,1410.9867,7.23744,621.7374,2005_10_Utah
Utah,2005,9,16.65485,7.95,595.83586,128.30083,47.35147,1386.95217,6.59347,1214.2258,2005_9_Utah
Utah,2005,8,16.79516,8.12,835.47362,156.68121,67.8599,1492.57877,6.69451,2009.81628,2005_8_Utah
Utah,2005,7,16.853,8.01,916.02805,167.06826,73.38183,1564.8274,5.71719,2347.24478,2005_7_Utah
Utah,2005,6,15.58717,7.93,582.90343,131.6382,46.19561,1441.02163,5.7641,1235.80189,2005_6_Utah
Utah,2005,5,16.89184,7.65,532.32481,118.42349,40.70413,1428.4182,7.26651,682.07607,2005_5_Utah
Utah,2005,4,16.06899,7.38,481.7667,103.52588,35.54989,1240.13412,6.35241,467.11457,2005_4_Utah
Utah,2005,3,17.05088,7.14,603.53981,106.98347,43.06917,1264.80074,4.58637,619.6002,2005_3_Utah
Utah,2005,2,12.39083,7.01,536.09972,106.26596,37.59934,1320.76041,5.84122,571.26037,2005_2_Utah
Utah,2005,1,13.36727,6.93,647.81762,113.99574,44.91289,1582.6578,5.85458,685.6703,2005_1_Utah
Utah,2004,12,16.18991,6.98,682.20941,113.39472,47.60459,1534.15988,3.51602,584.20268,2004_12_Utah
Utah,2004,11,16.78117,6.84,584.108,103.84104,39.95566,1404.24575,5.77877,514.54213,2004_11_Utah
Utah,2004,10,17.71447,7.29,526.2664,115.15239,38.37146,1490.10879,4.95282,638.32461,2004_10_Utah
Utah,2004,9,12.78863,7.58,544.96331,119.60349,41.2828,1414.27983,4.30709,889.50003,2004_9_Utah
Utah,2004,8,17.67782,7.76,753.57602,141.87969,58.46637,1344.92108,3.83613,1603.93088,2004_8_Utah
Utah,2004,7,17.05942,7.77,834.34723,147.99327,64.83041,1460.73104,4.98937,1597.25365,2004_7_Utah
Utah,2004,6,16.91126,7.78,582.28236,131.72727,45.27824,1452.65524,2.59442,1131.35202,2004_6_Utah
Utah,2004,5,16.74691,7.54,523.70914,113.63845,39.51378,1440.53923,3.78607,924.31426,2004_5_Utah
Utah,2004,4,17.36568,6.99,466.31182,99.31675,32.5823,1235.64387,7.25367,639.36761,2004_4_Utah
Utah,2004,3,15.898,6.58,556.09587,95.34734,36.58103,1179.06887,6.32277,254.21912,2004_3_Utah
Utah,2004,2,16.08871,6.64,567.65276,102.54265,37.66879,1225.12749,7.42329,332.74576,2004_2_Utah
Utah,2004,1,17.47551,6.57,703.32568,110.64695,46.18758,1424.93893,5.02155,313.22723,2004_1_Utah
Utah,2003,12,17.79707,6.62,662.24289,107.21081,43.82062,1392.122,7.187,372.453,2003_12_Utah
Utah,2003,11,17.70886,6.53,525.41315,96.56002,34.31577,1406.024,3.94,331.615,2003_11_Utah
Utah,2003,10,14.41494,6.9,527.22175,106.181,36.36495,1371.112,5.452,1075.871,2003_10_Utah
Utah,2003,9,16.06802,7.15,548.95497,108.82632,39.2275,1387.735,3.663,1180.919,2003_9_Utah
Utah,2003,8,16.7923,7.16,812.65958,132.58905,58.20874,1491.131,3.755,1883.583,2003_8_Utah
Utah,2003,7,17.20902,7.11,885.15399,143.45115,62.96306,1503.399,1.984,2001.683,2003_7_Utah
Utah,2003,6,16.99175,7.39,513.26649,99.45921,37.91347,1270.839,4.353,1144.781,2003_6_Utah
Utah,2003,5,17.70898,6.91,532.15229,105.02,36.76249,1422.858,4.681,926.923,2003_5_Utah
Utah,2003,4,16.78591,6.91,511.03666,99.68067,35.31887,1216.034,5.57,1651.828,2003_4_Utah
Utah,2003,3,17.62183,6.66,517.64463,95.34208,34.47686,1153.377,7.114,1234.512,2003_3_Utah
Utah,2003,2,16.09172,6.71,475.41909,91.13766,31.90639,1221.668,7.853,1248.038,2003_2_Utah
Utah,2003,1,18.35616,6.59,655.24151,104.47004,43.15527,1465.863,5.778,1431.87,2003_1_Utah
Utah,2002,12,21.18624,6.51,582.74708,103.38883,37.95613,1382.663,11.148,1239.318,2002_12_Utah
Utah,2002,11,19.85744,6.61,533.26935,98.30098,35.24537,1237.652,7.487,1064.819,2002_11_Utah
Utah,2002,10,21.11104,6.85,498.33294,98.74617,34.13061,1362.009,6.138,2333.773,2002_10_Utah
Utah,2002,9,20.5408,7.16,510.80545,105.85921,36.5726,1362.633,7.938,2198.859,2002_9_Utah
Utah,2002,8,13.8822,7.15,709.99977,121.27261,50.73195,1352.424,10.109,2022.239,2002_8_Utah
Utah,2002,7,17.79932,7.2,817.24456,131.92747,58.86692,1426.317,8.481,1569.984,2002_7_Utah
Utah,2002,6,17.22012,6.98,588.88906,108.31199,41.12132,1277.914,8.484,758.447,2002_6_Utah
Utah,2002,5,19.22468,6.8,486.51566,99.54593,33.06026,1254.222,6.829,1023.857,2002_5_Utah
Utah,2002,4,16.09072,6.61,467.43962,88.5237,30.91158,1226.915,7.782,957.627,2002_4_Utah
Utah,2002,3,18.81684,6.35,544.23583,98.05623,34.53913,1132.012,8.539,899.373,2002_3_Utah
Utah,2002,2,18.08044,6.34,527.87631,94.76956,33.48639,1215.765,7.161,667.244,2002_2_Utah
Utah,2002,1,20.11248,6.66,670.93538,105.83632,44.65974,1412.982,6.384,703.272,2002_1_Utah
Utah,2001,12,10.70411,6.33,618.9587,99.80205,39.20936,1311.281,14.837,784.519,2001_12_Utah
Utah,2001,11,14.52968,6.5,463.95807,89.9463,30.17883,1230.28,8.489,635.53,2001_11_Utah
Utah,2001,10,16.41719,6.44,523.06043,99.59773,33.68234,1325.648,7.339,863.493,2001_10_Utah
Utah,2001,9,13.60648,6.82,572.55186,102.77242,39.02843,1307.809,7.267,1279.973,2001_9_Utah
Utah,2001,8,16.39324,6.98,717.0113,119.37084,50.07594,1364.034,8.975,1271.155,2001_8_Utah
Utah,2001,7,16.39835,6.9,713.46067,120.08686,49.23629,1375.504,10.381,1250.006,2001_7_Utah
Utah,2001,6,15.22947,7.05,558.22492,107.44164,39.34001,1206.695,12.644,1474.916,2001_6_Utah
Utah,2001,5,0.40737,7.13,462.00951,102.60095,32.93182,1255.464,9.123,1601.227,2001_5_Utah
Utah,2001,4,13.4508,6.9,442.68065,89.16701,30.53372,1071.689,8.381,1594.273,2001_4_Utah
Utah,2001,3,14.11138,6.57,501.78802,89.49908,32.9447,1079.687,7.29,1470.031,2001_3_Utah
Utah,2001,2,12.75973,6.83,535.26241,95.11455,36.55216,1146.62,7.749,1507.949,2001_2_Utah
Utah,2001,1,14.23014,6.17,584.01646,95.25759,36.05342,1231.009,7.059,1407.808,2001_1_Utah
Virginia,2017,7,334.21181,12.41,4736.39999,1086.8755,587.84929,701.243,56.773,37893.364,2017_7_Virginia
Virginia,2017,6,361.16958,11.91,3710.85652,889.29909,441.9565,537.146,125.15,33966.437,2017_6_Virginia
Virginia,2017,5,338.87417,11.88,2889.674,759.95981,343.39192,484.498,106.752,23631.767,2017_5_Virginia
Virginia,2017,4,332.14603,11.5,2775.833,699.77198,319.24806,389.807,37.748,19876.171,2017_4_Virginia
Virginia,2017,3,348.8002,11.46,3519.71482,834.21508,403.32546,458.284,null,26634.851,2017_3_Virginia
Virginia,2017,2,310.81021,11.09,3408.52428,746.24783,378.10006,311.424,67.571,22805.189,2017_2_Virginia
Virginia,2017,1,367.31817,10.58,4704.47123,893.16868,497.91225,681.685,107.607,23198.891,2017_1_Virginia
Virginia,2016,12,392.4368,10.72,4358.40365,876.48484,467.12047,756.771,27.057,20811.595,2016_12_Virginia
Virginia,2016,11,285.83124,11.52,2962.90402,734.27673,341.26733,313.472,25.571,20784.794,2016_11_Virginia
Virginia,2016,10,281.64614,11.25,2804.58594,712.7342,315.50449,476.338,20.545,18007.203,2016_10_Virginia
Virginia,2016,9,375.80469,11.72,3714.61651,860.02698,435.52559,708.473,59.955,27967.276,2016_9_Virginia
Virginia,2016,8,393.10429,11.74,4806.02964,1049.40258,564.1388,817.453,107.831,38099.412,2016_8_Virginia
Virginia,2016,7,393.95704,11.71,4770.74792,1044.35285,558.49633,846.657,123.178,36703.253,2016_7_Virginia
Virginia,2016,6,346.17653,12.24,3666.51993,892.86139,448.86202,748.056,78.108,29100.392,2016_6_Virginia
Virginia,2016,5,299.12727,12.03,2742.616,748.02404,330.01201,568.678,48.324,21703.837,2016_5_Virginia
Virginia,2016,4,296.22871,12,2597.54546,711.64817,311.80656,431.651,22.129,13488.593,2016_4_Virginia
Virginia,2016,3,332.65071,11.18,3291.64363,759.86327,368.15164,696.947,52.182,20288.652,2016_3_Virginia
Virginia,2016,2,357.89822,10.89,4585.03836,887.29373,499.31132,764.448,100.254,22753.477,2016_2_Virginia
Virginia,2016,1,390.91237,10.64,4686.01092,972.46133,498.74431,700.392,311.203,23117.798,2016_1_Virginia
Virginia,2015,12,337.23046,10.96,3538.53856,781.34278,387.67974,562.736,62.637,22865.023,2015_12_Virginia
Virginia,2015,11,330.55583,11.47,2933.86807,715.95329,336.55601,537.427,76.955,16553.56,2015_11_Virginia
Virginia,2015,10,300.81022,11.53,2738.68964,733.14766,315.68619,564.652,23.467,11729.432,2015_10_Virginia
Virginia,2015,9,336.47467,11.85,3452.77808,845.0245,409.21629,679.84,21.884,22111.683,2015_9_Virginia
Virginia,2015,8,423.36242,11.7,4237.68026,967.98766,495.69196,838.732,116.25,26159.491,2015_8_Virginia
Virginia,2015,7,409.55986,11.66,4564.79351,1009.17148,532.43921,843.484,235.88,29067.335,2015_7_Virginia
Virginia,2015,6,384.50323,11.82,4004.77878,939.99419,473.37765,731.43,69.035,26227.265,2015_6_Virginia
Virginia,2015,5,324.34196,11.64,3088.7783,807.04417,359.49649,417.968,74.418,22130.676,2015_5_Virginia
Virginia,2015,4,292.55009,11.42,2596.67253,689.72446,296.54225,248.899,11.175,12705.905,2015_4_Virginia
Virginia,2015,3,318.01703,10.94,4480.00768,892.94183,490.28587,671.458,53.4,18273.812,2015_3_Virginia
Virginia,2015,2,316.67062,11.04,5063.66451,1016.98288,559.21489,960.712,990.395,17648.36,2015_2_Virginia
Virginia,2015,1,370.08169,10.81,5228.16108,1026.15305,565.07234,903.605,166.968,17703.925,2015_1_Virginia
Virginia,2014,12,360.80754,10.89,4569.99905,915.26158,497.7505,803.73,46.863,12150.627,2014_12_Virginia
Virginia,2014,11,329.77932,11.46,3505.85429,838.96989,401.88564,814.46,100.407,10341.154,2014_11_Virginia
Virginia,2014,10,361.57243,11.57,2717.11483,748.0729,314.25717,622.788,50.058,7568.482,2014_10_Virginia
Virginia,2014,9,302.27087,11.97,3356.20084,847.29575,401.8893,627.177,33.044,15157.067,2014_9_Virginia
Virginia,2014,8,368.58973,11.9,3864.14438,931.68917,460.00049,899.859,88.036,15656.947,2014_8_Virginia
Virginia,2014,7,354.17541,11.89,4352.53674,993.02565,517.591,826.938,159.877,17106.081,2014_7_Virginia
Virginia,2014,6,355.0607,11.65,3708.16858,883.05193,431.93011,844.791,24.365,16051.335,2014_6_Virginia
Virginia,2014,5,283.15594,11.32,2854.05904,743.954,322.98493,576.618,27.661,15386.68,2014_5_Virginia
Virginia,2014,4,246.97148,11,2911.95942,687.03059,320.22737,426.49,18.378,10055.335,2014_4_Virginia
Virginia,2014,3,294.57373,10.52,4240.11441,858.09192,446.12471,804.645,187.948,12645.608,2014_3_Virginia
Virginia,2014,2,274.83268,10.08,4752.5667,839.31561,478.91192,1064.74,125.323,13592.004,2014_2_Virginia
Virginia,2014,1,320.01343,10.01,5610.9977,998.5379,561.72767,1200.295,1241.189,13443.39,2014_1_Virginia
Virginia,2013,12,333.31169,10.36,4591.00221,869.15469,475.4578,944.043,14.157,12843.489,2013_12_Virginia
Virginia,2013,11,284.04644,10.92,3477.42947,791.0163,379.58972,846.484,20.051,13603.809,2013_11_Virginia
Virginia,2013,10,271.35097,11.12,2842.86553,742.84719,316.16452,667.663,18.349,11783.402,2013_10_Virginia
Virginia,2013,9,267.80811,11.5,3315.4889,802.29367,381.28761,762.359,40.03,15819.493,2013_9_Virginia
Virginia,2013,8,267.97404,11.49,4033.01587,916.51985,463.25196,937.845,96.925,20035.501,2013_8_Virginia
Virginia,2013,7,246.3272,11.49,4516.42475,995.94785,518.91108,1121.596,108.803,21585.537,2013_7_Virginia
Virginia,2013,6,245.67741,11.42,3657.00466,856.28816,417.62223,972.978,64.411,12378.912,2013_6_Virginia
Virginia,2013,5,243.1488,11.21,2789.9821,726.92048,312.73984,639.178,25.755,12606.232,2013_5_Virginia
Virginia,2013,4,148.02768,10.54,3123.39259,685.94258,329.07331,478.438,13.743,13473.059,2013_4_Virginia
Virginia,2013,3,190.1771,10.42,4155.95177,833.57015,433.02953,1051.711,18.735,9625.698,2013_3_Virginia
Virginia,2013,2,199.79524,10.24,4234.01878,814.94999,433.359,778.794,8.382,13927.656,2013_2_Virginia
Virginia,2013,1,208.29685,9.92,4679.67638,861.3612,464.02339,668.284,91.488,13904.898,2013_1_Virginia
Virginia,2012,12,211.7257,10.51,4151.88945,807.7814,436.51598,561.91,13.603,13238.876,2012_12_Virginia
Virginia,2012,11,216.66509,10.71,3411.28255,753.94373,365.22741,610.741,20.047,11311.487,2012_11_Virginia
Virginia,2012,10,177.74624,11.03,2739.18315,702.98355,302.07494,319.601,33.521,12418.049,2012_10_Virginia
Virginia,2012,9,209.01479,11.1,3348.17217,780.03466,371.74899,322.496,35.914,17130.673,2012_9_Virginia
Virginia,2012,8,217.05159,11.25,4448.19592,954.16376,500.25746,748.609,22.113,19931.713,2012_8_Virginia
Virginia,2012,7,215.62901,11.42,4900.53504,1030.1738,559.75637,1093.373,246.474,25195.401,2012_7_Virginia
Virginia,2012,6,208.62608,11.84,3549.77354,869.48806,420.12324,636.681,96.301,18398.233,2012_6_Virginia
Virginia,2012,5,210.90315,11.5,3123.84531,791.0977,359.30529,445.692,35.176,15240.338,2012_5_Virginia
Virginia,2012,4,143.10716,11.38,2459.10163,677.62375,279.8386,240.85,14.831,8831.75,2012_4_Virginia
Virginia,2012,3,191.45386,11.09,3159.1241,737.66354,350.18956,364.064,13.912,15591.099,2012_3_Virginia
Virginia,2012,2,172.62487,10.89,3751.04022,800.02012,408.58057,533.021,40.642,16082.93,2012_2_Virginia
Virginia,2012,1,183.89606,10.45,4492.53193,874.56501,469.2744,619.663,27.087,16477.369,2012_1_Virginia
Virginia,2011,12,197.51548,10.48,3989.57864,811.85795,418.13687,437.673,23.909,14011.926,2011_12_Virginia
Virginia,2011,11,155.62425,10.85,3074.93255,709.1707,333.67172,454.946,28.298,8638.018,2011_11_Virginia
Virginia,2011,10,141.49041,11.12,2675.59424,699.78304,297.46453,399.383,34.074,12365.865,2011_10_Virginia
Virginia,2011,9,185.43567,11.23,3483.17434,810.21225,391.30388,718.935,17.145,14156.372,2011_9_Virginia
Virginia,2011,8,206.8452,11.4,4551.1254,979.23523,518.99627,845.153,121.147,16768.416,2011_8_Virginia
Virginia,2011,7,203.43594,11.28,4826.81486,1049.48175,544.62138,1033.448,190.811,21601.713,2011_7_Virginia
Virginia,2011,6,202.27105,11.04,4141.27663,891.48316,457.30928,858.645,100.92,13279.243,2011_6_Virginia
Virginia,2011,5,156.91265,10.84,2944.00197,728.87411,319.14329,777.993,92.79,6626.753,2011_5_Virginia
Virginia,2011,4,192.48747,10.43,2897.55302,668.26444,302.22366,654.18,13.338,4978.198,2011_4_Virginia
Virginia,2011,3,184.74335,10.18,3479.67156,736.03351,354.09013,706.115,43.992,8224.201,2011_3_Virginia
Virginia,2011,2,182.46793,9.7,4102.10606,744.61823,397.70046,747.906,17.695,10372.963,2011_2_Virginia
Virginia,2011,1,186.41117,9.57,5605.31475,918.71785,536.68734,1164.471,153.483,11260.267,2011_1_Virginia
Virginia,2010,12,187.23269,9.92,5216.314,940.54071,517.51211,997.385,500.737,13440.568,2010_12_Virginia
Virginia,2010,11,204.88223,10.27,3062.39375,685.63459,314.44218,510.032,78.114,9770.509,2010_11_Virginia
Virginia,2010,10,146.15335,10.57,2808.64777,675.43525,296.83925,481.375,33.975,13552.73,2010_10_Virginia
Virginia,2010,9,174.95301,10.61,3690.37321,802.60653,391.71764,668.213,183.825,13406.603,2010_9_Virginia
Virginia,2010,8,204.3212,10.85,4701.90214,952.34739,510.13518,1055.865,240.921,18203.921,2010_8_Virginia
Virginia,2010,7,206.90462,10.83,5094.79962,1020.44279,551.97653,1249.625,431.554,21681.61,2010_7_Virginia
Virginia,2010,6,199.71008,10.8,4431.22882,923.7408,478.51976,1234.24,307.967,16095.015,2010_6_Virginia
Virginia,2010,5,181.02907,10.79,2951.84413,721.45864,318.46004,896.994,69.34,8162.395,2010_5_Virginia
Virginia,2010,4,194.97573,10.8,2494.38089,636.15195,269.47729,717.339,21.984,4051.176,2010_4_Virginia
Virginia,2010,3,176.02571,10.14,3678.07038,731.71793,373.11368,933.612,21.07,3865.957,2010_3_Virginia
Virginia,2010,2,141.7622,10.22,4747.20314,861.51261,485.29223,1047.742,95.6,9061.733,2010_2_Virginia
Virginia,2010,1,201.69919,9.96,5561.80017,942.12311,554.11753,1165.195,202.536,8462.388,2010_1_Virginia
Virginia,2009,12,206.63294,10.13,4514.01629,877.19154,457.16923,1131.983,27.347,6867.887,2009_12_Virginia
Virginia,2009,11,193.81569,10.51,3019.06697,679.70356,317.34725,723.354,26.636,4314.183,2009_11_Virginia
Virginia,2009,10,185.43841,10.84,2765.48291,702.02239,299.70423,595.696,21.574,4685.907,2009_10_Virginia
Virginia,2009,9,188.16954,11.11,3270.68051,766.61949,363.43947,669.167,11.062,12103.555,2009_9_Virginia
Virginia,2009,8,229.07458,10.91,4443.32834,948.67267,484.69629,1018.275,150.668,16675.404,2009_8_Virginia
Virginia,2009,7,212.67186,10.99,4133.80399,882.64645,454.16526,955.418,74.778,11548.971,2009_7_Virginia
Virginia,2009,6,205.11231,11.16,3729.43686,867.24596,416.07895,925.816,41.323,7930.467,2009_6_Virginia
Virginia,2009,5,173.12096,11.12,2894.52487,728.91902,321.97413,748.477,38.537,4460.973,2009_5_Virginia
Virginia,2009,4,217.07481,10.65,2829.38579,687.73248,301.45547,731.665,18.32,5284.225,2009_4_Virginia
Virginia,2009,3,195.88833,10.24,3897.40643,798.27942,399.16372,865.37,253.613,7225.801,2009_3_Virginia
Virginia,2009,2,203.12971,10.16,4188.1956,801.41036,425.3499,1068.56,295.514,5980.489,2009_2_Virginia
Virginia,2009,1,207.39007,9.99,5077.69044,948.67328,507.10399,1368.798,802.673,7750.844,2009_1_Virginia
